time,enrolled,available,waitlisted,total,course,quarter,pass,priority
2024-08-19,348.0,0.0,23.0,348.0,BIMM 120,FA 24,2,5
2024-05-24,0.0,192.0,0.0,192.0,BIMM 121,FA 24,1,1
2024-05-25,23.0,169.0,0.0,192.0,BIMM 121,FA 24,1,2
2024-05-26,91.0,101.0,0.0,192.0,BIMM 121,FA 24,1,3
2024-05-27,96.0,96.0,0.0,192.0,BIMM 121,FA 24,1,4
2024-05-31,192.0,0.0,0.0,192.0,BIMM 121,FA 24,2,1
2024-06-01,192.0,0.0,0.0,192.0,BIMM 121,FA 24,2,2
2024-06-02,192.0,0.0,1.0,192.0,BIMM 121,FA 24,2,3
2024-06-03,192.0,0.0,3.0,192.0,BIMM 121,FA 24,2,4
2024-06-07,192.0,0.0,39.0,192.0,BIMM 121,FA 24,3,6
2024-08-12,192.0,0.0,41.0,192.0,BIMM 121,FA 24,1,5
2024-08-19,192.0,0.0,41.0,192.0,BIMM 121,FA 24,2,5
2024-05-24,0.0,176.0,0.0,176.0,BIMM 122,FA 24,1,1
2024-05-25,9.0,167.0,0.0,176.0,BIMM 122,FA 24,1,2
2024-05-26,41.0,135.0,0.0,176.0,BIMM 122,FA 24,1,3
2024-05-27,46.0,130.0,0.0,176.0,BIMM 122,FA 24,1,4
2024-05-31,79.0,97.0,0.0,176.0,BIMM 122,FA 24,2,1
2024-06-01,79.0,97.0,0.0,176.0,BIMM 122,FA 24,2,2
2024-06-02,82.0,94.0,0.0,176.0,BIMM 122,FA 24,2,3
2024-06-03,83.0,93.0,0.0,176.0,BIMM 122,FA 24,2,4
2024-06-07,161.0,15.0,3.0,176.0,BIMM 122,FA 24,3,6
2024-08-12,170.0,6.0,1.0,176.0,BIMM 122,FA 24,1,5
2024-08-19,171.0,5.0,1.0,176.0,BIMM 122,FA 24,2,5
2024-05-24,0.0,100.0,0.0,100.0,BIMM 128,FA 24,1,1
2024-05-25,10.0,90.0,0.0,100.0,BIMM 128,FA 24,1,2
2024-05-26,49.0,51.0,0.0,100.0,BIMM 128,FA 24,1,3
2024-05-27,54.0,46.0,0.0,100.0,BIMM 128,FA 24,1,4
2024-05-31,99.0,1.0,0.0,100.0,BIMM 128,FA 24,2,1
2024-06-01,99.0,1.0,0.0,100.0,BIMM 128,FA 24,2,2
2024-06-02,100.0,0.0,11.0,100.0,BIMM 128,FA 24,2,3
2024-06-03,100.0,0.0,12.0,100.0,BIMM 128,FA 24,2,4
2024-06-07,100.0,0.0,38.0,100.0,BIMM 128,FA 24,3,6
2024-08-12,100.0,12.0,30.0,112.0,BIMM 128,FA 24,1,5
2024-08-19,101.0,11.0,30.0,112.0,BIMM 128,FA 24,2,5
2024-05-24,0.0,80.0,0.0,80.0,BIMM 143,FA 24,1,1
2024-05-25,6.0,74.0,0.0,80.0,BIMM 143,FA 24,1,2
2024-05-26,38.0,42.0,0.0,80.0,BIMM 143,FA 24,1,3
2024-05-27,42.0,38.0,0.0,80.0,BIMM 143,FA 24,1,4
2024-05-31,80.0,0.0,0.0,80.0,BIMM 143,FA 24,2,1
2024-06-01,80.0,0.0,0.0,80.0,BIMM 143,FA 24,2,2
2024-06-02,80.0,0.0,2.0,80.0,BIMM 143,FA 24,2,3
2024-06-03,80.0,0.0,4.0,80.0,BIMM 143,FA 24,2,4
2024-06-07,80.0,0.0,21.0,80.0,BIMM 143,FA 24,3,6
2024-08-12,80.0,0.0,15.0,80.0,BIMM 143,FA 24,1,5
2024-08-19,80.0,0.0,15.0,80.0,BIMM 143,FA 24,2,5
2024-05-24,0.0,40.0,0.0,40.0,BIMM 143R,FA 24,1,1
2024-05-25,4.0,36.0,0.0,40.0,BIMM 143R,FA 24,1,2
2024-05-26,13.0,27.0,0.0,40.0,BIMM 143R,FA 24,1,3
2024-05-27,17.0,23.0,0.0,40.0,BIMM 143R,FA 24,1,4
2024-05-31,40.0,0.0,0.0,40.0,BIMM 143R,FA 24,2,1
2024-06-01,40.0,0.0,0.0,40.0,BIMM 143R,FA 24,2,2
2024-06-02,40.0,0.0,2.0,40.0,BIMM 143R,FA 24,2,3
2024-06-03,40.0,0.0,2.0,40.0,BIMM 143R,FA 24,2,4
2024-06-07,40.0,0.0,11.0,40.0,BIMM 143R,FA 24,3,6
2024-08-12,40.0,0.0,10.0,40.0,BIMM 143R,FA 24,1,5
2024-08-19,40.0,0.0,10.0,40.0,BIMM 143R,FA 24,2,5
2024-05-24,0.0,224.0,0.0,224.0,BIMM 194,FA 24,1,1
2024-05-25,16.0,208.0,0.0,224.0,BIMM 194,FA 24,1,2
2024-05-26,68.0,156.0,0.0,224.0,BIMM 194,FA 24,1,3
2024-05-27,75.0,149.0,0.0,224.0,BIMM 194,FA 24,1,4
2024-05-31,129.0,95.0,0.0,224.0,BIMM 194,FA 24,2,1
2024-06-01,129.0,95.0,0.0,224.0,BIMM 194,FA 24,2,2
2024-06-02,130.0,94.0,1.0,224.0,BIMM 194,FA 24,2,3
2024-06-03,130.0,94.0,1.0,224.0,BIMM 194,FA 24,2,4
2024-06-07,183.0,41.0,7.0,224.0,BIMM 194,FA 24,3,6
2024-08-12,193.0,31.0,9.0,224.0,BIMM 194,FA 24,1,5
2024-08-19,193.0,31.0,9.0,224.0,BIMM 194,FA 24,2,5
2024-05-24,0.0,30.0,0.0,30.0,BIOM 200A,FA 24,1,1
2024-05-25,0.0,30.0,0.0,30.0,BIOM 200A,FA 24,1,2
2024-05-26,0.0,30.0,0.0,30.0,BIOM 200A,FA 24,1,3
2024-05-27,0.0,30.0,0.0,30.0,BIOM 200A,FA 24,1,4
2024-05-31,0.0,30.0,0.0,30.0,BIOM 200A,FA 24,2,1
2024-06-01,0.0,30.0,0.0,30.0,BIOM 200A,FA 24,2,2
2024-06-02,0.0,30.0,0.0,30.0,BIOM 200A,FA 24,2,3
2024-06-03,0.0,30.0,0.0,30.0,BIOM 200A,FA 24,2,4
2024-06-07,0.0,30.0,0.0,30.0,BIOM 200A,FA 24,3,6
2024-08-12,31.0,0.0,2.0,30.0,BIOM 200A,FA 24,1,5
2024-08-19,31.0,0.0,2.0,30.0,BIOM 200A,FA 24,2,5
2024-05-24,0.0,35.0,0.0,35.0,BIOM 200B,FA 24,1,1
2024-05-25,0.0,35.0,0.0,35.0,BIOM 200B,FA 24,1,2
2024-05-26,0.0,35.0,0.0,35.0,BIOM 200B,FA 24,1,3
2024-05-27,0.0,35.0,0.0,35.0,BIOM 200B,FA 24,1,4
2024-05-31,0.0,35.0,0.0,35.0,BIOM 200B,FA 24,2,1
2024-06-01,0.0,35.0,0.0,35.0,BIOM 200B,FA 24,2,2
2024-06-02,0.0,35.0,0.0,35.0,BIOM 200B,FA 24,2,3
2024-06-03,0.0,35.0,0.0,35.0,BIOM 200B,FA 24,2,4
2024-06-07,0.0,35.0,0.0,35.0,BIOM 200B,FA 24,3,6
2024-08-12,33.0,2.0,0.0,35.0,BIOM 200B,FA 24,1,5
2024-08-19,33.0,2.0,0.0,35.0,BIOM 200B,FA 24,2,5
2024-05-24,0.0,35.0,0.0,35.0,BIOM 201,FA 24,1,1
2024-05-25,0.0,35.0,0.0,35.0,BIOM 201,FA 24,1,2
2024-05-26,0.0,35.0,0.0,35.0,BIOM 201,FA 24,1,3
2024-05-27,0.0,35.0,0.0,35.0,BIOM 201,FA 24,1,4
2024-05-31,0.0,35.0,0.0,35.0,BIOM 201,FA 24,2,1
2024-06-01,0.0,35.0,0.0,35.0,BIOM 201,FA 24,2,2
2024-06-02,0.0,35.0,0.0,35.0,BIOM 201,FA 24,2,3
2024-06-03,0.0,35.0,0.0,35.0,BIOM 201,FA 24,2,4
2024-06-07,0.0,35.0,0.0,35.0,BIOM 201,FA 24,3,6
2024-08-12,35.0,0.0,1.0,35.0,BIOM 201,FA 24,1,5
2024-08-19,35.0,0.0,1.0,35.0,BIOM 201,FA 24,2,5
2024-05-24,0.0,35.0,0.0,35.0,BIOM 202,FA 24,1,1
2024-05-25,0.0,35.0,0.0,35.0,BIOM 202,FA 24,1,2
2024-05-26,0.0,35.0,0.0,35.0,BIOM 202,FA 24,1,3
2024-05-27,0.0,35.0,0.0,35.0,BIOM 202,FA 24,1,4
2024-05-31,0.0,35.0,0.0,35.0,BIOM 202,FA 24,2,1
2024-06-01,0.0,35.0,0.0,35.0,BIOM 202,FA 24,2,2
2024-06-02,0.0,35.0,0.0,35.0,BIOM 202,FA 24,2,3
2024-06-03,0.0,35.0,0.0,35.0,BIOM 202,FA 24,2,4
2024-06-07,0.0,35.0,0.0,35.0,BIOM 202,FA 24,3,6
2024-08-12,23.0,12.0,0.0,35.0,BIOM 202,FA 24,1,5
2024-08-19,23.0,12.0,0.0,35.0,BIOM 202,FA 24,2,5
2024-05-24,0.0,35.0,0.0,35.0,BIOM 203A,FA 24,1,1
2024-05-25,0.0,35.0,0.0,35.0,BIOM 203A,FA 24,1,2
2024-05-26,0.0,35.0,0.0,35.0,BIOM 203A,FA 24,1,3
2024-05-27,0.0,35.0,0.0,35.0,BIOM 203A,FA 24,1,4
2024-05-31,0.0,35.0,0.0,35.0,BIOM 203A,FA 24,2,1
2024-06-01,0.0,35.0,0.0,35.0,BIOM 203A,FA 24,2,2
2024-06-02,0.0,35.0,0.0,35.0,BIOM 203A,FA 24,2,3
2024-06-03,0.0,35.0,0.0,35.0,BIOM 203A,FA 24,2,4
2024-06-07,0.0,35.0,0.0,35.0,BIOM 203A,FA 24,3,6
2024-08-12,32.0,3.0,0.0,35.0,BIOM 203A,FA 24,1,5
2024-08-19,32.0,3.0,0.0,35.0,BIOM 203A,FA 24,2,5
2024-05-24,0.0,12.0,0.0,12.0,BIOM 218,FA 24,1,1
2024-05-25,0.0,12.0,0.0,12.0,BIOM 218,FA 24,1,2
2024-05-26,0.0,12.0,0.0,12.0,BIOM 218,FA 24,1,3
2024-05-27,0.0,12.0,0.0,12.0,BIOM 218,FA 24,1,4
2024-05-31,0.0,12.0,0.0,12.0,BIOM 218,FA 24,2,1
2024-06-01,0.0,12.0,0.0,12.0,BIOM 218,FA 24,2,2
2024-06-02,0.0,12.0,0.0,12.0,BIOM 218,FA 24,2,3
2024-06-03,0.0,12.0,0.0,12.0,BIOM 218,FA 24,2,4
2024-06-07,0.0,12.0,0.0,12.0,BIOM 218,FA 24,3,6
2024-08-12,2.0,10.0,0.0,12.0,BIOM 218,FA 24,1,5
2024-08-19,5.0,7.0,0.0,12.0,BIOM 218,FA 24,2,5
2024-05-24,0.0,0.0,0.0,0.0,BIOM 231,FA 24,1,1
2024-05-25,0.0,0.0,0.0,0.0,BIOM 231,FA 24,1,2
2024-05-26,0.0,0.0,0.0,0.0,BIOM 231,FA 24,1,3
2024-05-27,0.0,0.0,0.0,0.0,BIOM 231,FA 24,1,4
2024-05-31,0.0,0.0,0.0,0.0,BIOM 231,FA 24,2,1
2024-06-01,0.0,0.0,0.0,0.0,BIOM 231,FA 24,2,2
2024-06-02,0.0,0.0,0.0,0.0,BIOM 231,FA 24,2,3
2024-06-03,0.0,0.0,0.0,0.0,BIOM 231,FA 24,2,4
2024-06-07,0.0,0.0,0.0,0.0,BIOM 231,FA 24,3,6
2024-08-12,0.0,0.0,0.0,0.0,BIOM 231,FA 24,1,5
2024-08-19,0.0,0.0,0.0,0.0,BIOM 231,FA 24,2,5
2024-08-12,0.0,0.0,2.0,0.0,BIOM 242,FA 24,1,5
2024-08-19,0.0,0.0,5.0,0.0,BIOM 242,FA 24,2,5
2024-08-12,0.0,0.0,0.0,0.0,BIOM 246,FA 24,1,5
2024-08-19,0.0,0.0,1.0,0.0,BIOM 246,FA 24,2,5
2024-05-24,0.0,35.0,0.0,35.0,BIOM 293,FA 24,1,1
2024-05-25,0.0,35.0,0.0,35.0,BIOM 293,FA 24,1,2
2024-05-26,0.0,35.0,0.0,35.0,BIOM 293,FA 24,1,3
2024-05-27,0.0,35.0,0.0,35.0,BIOM 293,FA 24,1,4
2024-05-31,2.0,33.0,0.0,35.0,BIOM 293,FA 24,2,1
2024-06-01,2.0,33.0,0.0,35.0,BIOM 293,FA 24,2,2
2024-06-02,2.0,33.0,0.0,35.0,BIOM 293,FA 24,2,3
2024-06-03,2.0,33.0,0.0,35.0,BIOM 293,FA 24,2,4
2024-06-07,2.0,33.0,0.0,35.0,BIOM 293,FA 24,3,6
2024-08-12,34.0,1.0,0.0,35.0,BIOM 293,FA 24,1,5
2024-08-19,34.0,1.0,0.0,35.0,BIOM 293,FA 24,2,5
2024-05-24,0.0,10.0,0.0,10.0,BIOM 295,FA 24,1,1
2024-05-25,1.0,9.0,0.0,10.0,BIOM 295,FA 24,1,2
2024-05-26,1.0,9.0,0.0,10.0,BIOM 295,FA 24,1,3
2024-05-27,1.0,9.0,0.0,10.0,BIOM 295,FA 24,1,4
2024-05-31,1.0,9.0,0.0,10.0,BIOM 295,FA 24,2,1
2024-06-01,1.0,9.0,0.0,10.0,BIOM 295,FA 24,2,2
2024-06-02,1.0,9.0,0.0,10.0,BIOM 295,FA 24,2,3
2024-06-03,1.0,9.0,0.0,10.0,BIOM 295,FA 24,2,4
2024-06-07,1.0,9.0,0.0,10.0,BIOM 295,FA 24,3,6
2024-08-12,3.0,7.0,0.0,10.0,BIOM 295,FA 24,1,5
2024-08-19,3.0,7.0,0.0,10.0,BIOM 295,FA 24,2,5
2024-05-24,0.0,35.0,0.0,35.0,BIOM 296,FA 24,1,1
2024-05-25,0.0,35.0,0.0,35.0,BIOM 296,FA 24,1,2
2024-05-26,1.0,34.0,0.0,35.0,BIOM 296,FA 24,1,3
2024-05-27,1.0,34.0,0.0,35.0,BIOM 296,FA 24,1,4
2024-05-31,3.0,32.0,0.0,35.0,BIOM 296,FA 24,2,1
2024-06-01,3.0,32.0,0.0,35.0,BIOM 296,FA 24,2,2
2024-06-02,3.0,32.0,0.0,35.0,BIOM 296,FA 24,2,3
2024-06-03,3.0,32.0,0.0,35.0,BIOM 296,FA 24,2,4
2024-06-07,3.0,32.0,0.0,35.0,BIOM 296,FA 24,3,6
2024-08-12,34.0,1.0,0.0,35.0,BIOM 296,FA 24,1,5
2024-08-19,34.0,1.0,0.0,35.0,BIOM 296,FA 24,2,5
2024-05-24,1.0,515.0,0.0,516.0,BIPN 100,FA 24,1,1
2024-05-25,34.0,482.0,0.0,516.0,BIPN 100,FA 24,1,2
2024-05-26,59.0,457.0,0.0,516.0,BIPN 100,FA 24,1,3
2024-05-27,61.0,455.0,0.0,516.0,BIPN 100,FA 24,1,4
2024-05-31,337.0,179.0,0.0,516.0,BIPN 100,FA 24,2,1
2024-06-01,337.0,179.0,0.0,516.0,BIPN 100,FA 24,2,2
2024-06-02,354.0,162.0,13.0,516.0,BIPN 100,FA 24,2,3
2024-06-03,354.0,162.0,15.0,516.0,BIPN 100,FA 24,2,4
2024-06-07,433.0,83.0,90.0,516.0,BIPN 100,FA 24,3,6
2024-08-12,460.0,272.0,68.0,732.0,BIPN 100,FA 24,1,5
2024-08-19,518.0,214.0,68.0,732.0,BIPN 100,FA 24,2,5
2024-05-24,0.0,84.0,0.0,84.0,BIPN 105,FA 24,1,1
2024-05-25,13.0,71.0,0.0,84.0,BIPN 105,FA 24,1,2
2024-05-26,53.0,31.0,0.0,84.0,BIPN 105,FA 24,1,3
2024-05-27,57.0,27.0,0.0,84.0,BIPN 105,FA 24,1,4
2024-05-31,84.0,0.0,0.0,84.0,BIPN 105,FA 24,2,1
2024-06-01,84.0,0.0,0.0,84.0,BIPN 105,FA 24,2,2
2024-06-02,84.0,0.0,1.0,84.0,BIPN 105,FA 24,2,3
2024-06-03,84.0,0.0,1.0,84.0,BIPN 105,FA 24,2,4
2024-06-07,84.0,0.0,33.0,84.0,BIPN 105,FA 24,3,6
2024-08-12,84.0,0.0,33.0,84.0,BIPN 105,FA 24,1,5
2024-08-19,84.0,0.0,33.0,84.0,BIPN 105,FA 24,2,5
2024-05-24,0.0,248.0,0.0,248.0,BIPN 140,FA 24,1,1
2024-05-25,9.0,239.0,0.0,248.0,BIPN 140,FA 24,1,2
2024-05-26,37.0,211.0,0.0,248.0,BIPN 140,FA 24,1,3
2024-05-27,44.0,204.0,0.0,248.0,BIPN 140,FA 24,1,4
2024-05-31,139.0,109.0,0.0,248.0,BIPN 140,FA 24,2,1
2024-06-01,139.0,109.0,0.0,248.0,BIPN 140,FA 24,2,2
2024-06-02,139.0,109.0,2.0,248.0,BIPN 140,FA 24,2,3
2024-06-03,140.0,108.0,2.0,248.0,BIPN 140,FA 24,2,4
2024-06-07,211.0,37.0,43.0,248.0,BIPN 140,FA 24,3,6
2024-08-12,239.0,73.0,41.0,312.0,BIPN 140,FA 24,1,5
2024-08-19,248.0,64.0,41.0,312.0,BIPN 140,FA 24,2,5
2024-05-24,0.0,126.0,0.0,126.0,BIPN 145,FA 24,1,1
2024-05-25,7.0,119.0,0.0,126.0,BIPN 145,FA 24,1,2
2024-05-26,35.0,91.0,0.0,126.0,BIPN 145,FA 24,1,3
2024-05-27,39.0,87.0,0.0,126.0,BIPN 145,FA 24,1,4
2024-05-31,106.0,20.0,0.0,126.0,BIPN 145,FA 24,2,1
2024-06-01,107.0,19.0,0.0,126.0,BIPN 145,FA 24,2,2
2024-06-02,108.0,18.0,0.0,126.0,BIPN 145,FA 24,2,3
2024-06-03,108.0,18.0,0.0,126.0,BIPN 145,FA 24,2,4
2024-06-07,126.0,0.0,7.0,126.0,BIPN 145,FA 24,3,6
2024-08-12,126.0,0.0,9.0,126.0,BIPN 145,FA 24,1,5
2024-08-19,126.0,0.0,9.0,126.0,BIPN 145,FA 24,2,5
2024-05-24,0.0,156.0,0.0,156.0,BIPN 148,FA 24,1,1
2024-05-25,8.0,148.0,0.0,156.0,BIPN 148,FA 24,1,2
2024-05-26,32.0,124.0,0.0,156.0,BIPN 148,FA 24,1,3
2024-05-27,35.0,121.0,0.0,156.0,BIPN 148,FA 24,1,4
2024-05-31,69.0,87.0,0.0,156.0,BIPN 148,FA 24,2,1
2024-06-01,69.0,87.0,0.0,156.0,BIPN 148,FA 24,2,2
2024-06-02,76.0,80.0,0.0,156.0,BIPN 148,FA 24,2,3
2024-06-03,77.0,79.0,0.0,156.0,BIPN 148,FA 24,2,4
2024-06-07,129.0,27.0,7.0,156.0,BIPN 148,FA 24,3,6
2024-08-12,145.0,11.0,3.0,156.0,BIPN 148,FA 24,1,5
2024-08-19,145.0,11.0,3.0,156.0,BIPN 148,FA 24,2,5
2024-05-24,0.0,172.0,0.0,172.0,BIPN 150,FA 24,1,1
2024-05-25,5.0,167.0,0.0,172.0,BIPN 150,FA 24,1,2
2024-05-26,18.0,154.0,0.0,172.0,BIPN 150,FA 24,1,3
2024-05-27,20.0,152.0,0.0,172.0,BIPN 150,FA 24,1,4
2024-05-31,39.0,133.0,0.0,172.0,BIPN 150,FA 24,2,1
2024-06-01,39.0,133.0,0.0,172.0,BIPN 150,FA 24,2,2
2024-06-02,42.0,130.0,0.0,172.0,BIPN 150,FA 24,2,3
2024-06-03,42.0,130.0,0.0,172.0,BIPN 150,FA 24,2,4
2024-06-07,98.0,74.0,0.0,172.0,BIPN 150,FA 24,3,6
2024-08-12,108.0,64.0,0.0,172.0,BIPN 150,FA 24,1,5
2024-08-19,107.0,65.0,0.0,172.0,BIPN 150,FA 24,2,5
2024-05-24,0.0,25.0,0.0,25.0,BIPN 189,FA 24,1,1
2024-05-25,7.0,18.0,0.0,25.0,BIPN 189,FA 24,1,2
2024-05-26,20.0,5.0,0.0,25.0,BIPN 189,FA 24,1,3
2024-05-27,24.0,1.0,0.0,25.0,BIPN 189,FA 24,1,4
2024-05-31,25.0,0.0,0.0,25.0,BIPN 189,FA 24,2,1
2024-06-01,25.0,0.0,0.0,25.0,BIPN 189,FA 24,2,2
2024-06-02,25.0,0.0,1.0,25.0,BIPN 189,FA 24,2,3
2024-06-03,25.0,0.0,1.0,25.0,BIPN 189,FA 24,2,4
2024-06-07,25.0,0.0,16.0,25.0,BIPN 189,FA 24,3,6
2024-08-12,25.0,0.0,12.0,25.0,BIPN 189,FA 24,1,5
2024-08-19,25.0,0.0,12.0,25.0,BIPN 189,FA 24,2,5
2024-05-24,0.0,64.0,0.0,64.0,BIPN 194,FA 24,1,1
2024-05-25,0.0,64.0,0.0,64.0,BIPN 194,FA 24,1,2
2024-05-26,12.0,52.0,0.0,64.0,BIPN 194,FA 24,1,3
2024-05-27,12.0,52.0,0.0,64.0,BIPN 194,FA 24,1,4
2024-05-31,24.0,40.0,0.0,64.0,BIPN 194,FA 24,2,1
2024-06-01,24.0,40.0,0.0,64.0,BIPN 194,FA 24,2,2
2024-06-02,24.0,40.0,0.0,64.0,BIPN 194,FA 24,2,3
2024-06-03,24.0,40.0,0.0,64.0,BIPN 194,FA 24,2,4
2024-06-07,39.0,25.0,0.0,64.0,BIPN 194,FA 24,3,6
2024-08-12,42.0,22.0,0.0,64.0,BIPN 194,FA 24,1,5
2024-08-19,42.0,22.0,0.0,64.0,BIPN 194,FA 24,2,5
2024-05-24,0.0,9999.0,0.0,9999.0,BISP 182,FA 24,1,1
2024-05-25,0.0,9999.0,0.0,9999.0,BISP 182,FA 24,1,2
2024-05-26,0.0,9999.0,0.0,9999.0,BISP 182,FA 24,1,3
2024-05-27,0.0,9999.0,0.0,9999.0,BISP 182,FA 24,1,4
2024-05-31,0.0,9999.0,0.0,9999.0,BISP 182,FA 24,2,1
2024-06-01,0.0,9999.0,0.0,9999.0,BISP 182,FA 24,2,2
2024-06-02,0.0,9999.0,0.0,9999.0,BISP 182,FA 24,2,3
2024-06-03,0.0,9999.0,0.0,9999.0,BISP 182,FA 24,2,4
2024-06-07,0.0,9999.0,0.0,9999.0,BISP 182,FA 24,3,6
2024-08-12,0.0,9999.0,0.0,9999.0,BISP 182,FA 24,1,5
2024-08-19,0.0,9999.0,0.0,9999.0,BISP 182,FA 24,2,5
2024-08-19,0.0,9999.0,0.0,9999.0,BISP 193,FA 24,2,5
2024-05-24,0.0,32.0,0.0,32.0,BISP 194,FA 24,1,1
2024-05-25,4.0,28.0,0.0,32.0,BISP 194,FA 24,1,2
2024-05-26,20.0,12.0,0.0,32.0,BISP 194,FA 24,1,3
2024-05-27,23.0,9.0,0.0,32.0,BISP 194,FA 24,1,4
2024-05-31,32.0,0.0,0.0,32.0,BISP 194,FA 24,2,1
2024-06-01,32.0,0.0,0.0,32.0,BISP 194,FA 24,2,2
2024-06-02,32.0,0.0,2.0,32.0,BISP 194,FA 24,2,3
2024-06-03,32.0,0.0,2.0,32.0,BISP 194,FA 24,2,4
2024-06-07,32.0,0.0,10.0,32.0,BISP 194,FA 24,3,6
2024-08-12,32.0,0.0,10.0,32.0,BISP 194,FA 24,1,5
2024-08-19,32.0,0.0,10.0,32.0,BISP 194,FA 24,2,5
2024-05-24,3.0,97.0,0.0,100.0,BNFO 281,FA 24,1,1
2024-05-25,20.0,80.0,0.0,100.0,BNFO 281,FA 24,1,2
2024-05-26,20.0,80.0,0.0,100.0,BNFO 281,FA 24,1,3
2024-05-27,20.0,80.0,0.0,100.0,BNFO 281,FA 24,1,4
2024-05-31,34.0,66.0,0.0,100.0,BNFO 281,FA 24,2,1
2024-06-01,34.0,66.0,0.0,100.0,BNFO 281,FA 24,2,2
2024-06-02,34.0,66.0,0.0,100.0,BNFO 281,FA 24,2,3
2024-06-03,34.0,66.0,0.0,100.0,BNFO 281,FA 24,2,4
2024-06-07,36.0,64.0,0.0,100.0,BNFO 281,FA 24,3,6
2024-08-12,39.0,61.0,0.0,100.0,BNFO 281,FA 24,1,5
2024-08-19,39.0,61.0,0.0,100.0,BNFO 281,FA 24,2,5
2024-05-24,3.0,47.0,0.0,50.0,BNFO 283,FA 24,1,1
2024-05-25,21.0,29.0,0.0,50.0,BNFO 283,FA 24,1,2
2024-05-26,21.0,29.0,0.0,50.0,BNFO 283,FA 24,1,3
2024-05-27,21.0,29.0,0.0,50.0,BNFO 283,FA 24,1,4
2024-05-31,34.0,16.0,0.0,50.0,BNFO 283,FA 24,2,1
2024-06-01,34.0,16.0,0.0,50.0,BNFO 283,FA 24,2,2
2024-06-02,34.0,16.0,0.0,50.0,BNFO 283,FA 24,2,3
2024-06-03,34.0,16.0,0.0,50.0,BNFO 283,FA 24,2,4
2024-06-07,36.0,14.0,0.0,50.0,BNFO 283,FA 24,3,6
2024-08-12,41.0,9.0,0.0,50.0,BNFO 283,FA 24,1,5
2024-08-19,41.0,9.0,0.0,50.0,BNFO 283,FA 24,2,5
2024-05-24,0.0,50.0,0.0,50.0,BNFO 294,FA 24,1,1
2024-05-25,5.0,45.0,0.0,50.0,BNFO 294,FA 24,1,2
2024-05-26,5.0,45.0,0.0,50.0,BNFO 294,FA 24,1,3
2024-05-27,5.0,45.0,0.0,50.0,BNFO 294,FA 24,1,4
2024-05-31,6.0,44.0,0.0,50.0,BNFO 294,FA 24,2,1
2024-06-01,6.0,44.0,0.0,50.0,BNFO 294,FA 24,2,2
2024-06-02,6.0,44.0,0.0,50.0,BNFO 294,FA 24,2,3
2024-06-03,6.0,44.0,0.0,50.0,BNFO 294,FA 24,2,4
2024-06-07,7.0,43.0,0.0,50.0,BNFO 294,FA 24,3,6
2024-08-12,11.0,39.0,0.0,50.0,BNFO 294,FA 24,1,5
2024-08-19,13.0,37.0,0.0,50.0,BNFO 294,FA 24,2,5
2024-05-24,0.0,928.0,0.0,928.0,CAT 1,FA 24,1,1
2024-05-25,16.0,912.0,0.0,928.0,CAT 1,FA 24,1,2
2024-05-26,17.0,911.0,0.0,928.0,CAT 1,FA 24,1,3
2024-05-27,17.0,911.0,0.0,928.0,CAT 1,FA 24,1,4
2024-05-31,148.0,780.0,0.0,928.0,CAT 1,FA 24,2,1
2024-06-01,150.0,778.0,0.0,928.0,CAT 1,FA 24,2,2
2024-06-02,153.0,775.0,0.0,928.0,CAT 1,FA 24,2,3
2024-06-03,154.0,774.0,0.0,928.0,CAT 1,FA 24,2,4
2024-06-07,201.0,727.0,0.0,928.0,CAT 1,FA 24,3,6
2024-08-12,201.0,727.0,0.0,928.0,CAT 1,FA 24,1,5
2024-08-19,834.0,94.0,0.0,928.0,CAT 1,FA 24,2,5
2024-05-24,0.0,35.0,0.0,35.0,CAT 124,FA 24,1,1
2024-05-25,0.0,35.0,0.0,35.0,CAT 124,FA 24,1,2
2024-05-26,0.0,35.0,0.0,35.0,CAT 124,FA 24,1,3
2024-05-27,1.0,34.0,0.0,35.0,CAT 124,FA 24,1,4
2024-05-31,3.0,32.0,0.0,35.0,CAT 124,FA 24,2,1
2024-06-01,3.0,32.0,0.0,35.0,CAT 124,FA 24,2,2
2024-06-02,3.0,32.0,0.0,35.0,CAT 124,FA 24,2,3
2024-06-03,3.0,32.0,0.0,35.0,CAT 124,FA 24,2,4
2024-06-07,13.0,7.0,0.0,20.0,CAT 124,FA 24,3,6
2024-08-12,15.0,5.0,0.0,20.0,CAT 124,FA 24,1,5
2024-08-19,15.0,5.0,0.0,20.0,CAT 124,FA 24,2,5
2024-05-24,0.0,360.0,0.0,360.0,CAT 125,FA 24,1,1
2024-05-25,8.0,352.0,0.0,360.0,CAT 125,FA 24,1,2
2024-05-26,15.0,345.0,0.0,360.0,CAT 125,FA 24,1,3
2024-05-27,15.0,345.0,0.0,360.0,CAT 125,FA 24,1,4
2024-05-31,88.0,272.0,0.0,360.0,CAT 125,FA 24,2,1
2024-06-01,88.0,272.0,0.0,360.0,CAT 125,FA 24,2,2
2024-06-02,103.0,257.0,0.0,360.0,CAT 125,FA 24,2,3
2024-06-03,106.0,254.0,0.0,360.0,CAT 125,FA 24,2,4
2024-06-07,220.0,140.0,2.0,360.0,CAT 125,FA 24,3,6
2024-08-12,248.0,152.0,2.0,400.0,CAT 125,FA 24,1,5
